source_ref,target_ref,relation,confidence,note,element_text
AI.XI.A.S3,phak,explanation,auto,from the Task A References line,Analyze and correct common errors related to this Task.
AI.XI.A.S3,risk-management,explanation,auto,from the Task A References line,Analyze and correct common errors related to this Task.
AI.XI.B.K1,afh,explanation,auto,from the Task B References line,Flight instruments as they relate to:
AI.XI.B.K1,aviation-instructor,explanation,auto,from the Task B References line,Flight instruments as they relate to:
AI.XI.B.K1,ifh:ch05,explanation,verified,Parent element; IFH ch5 Flight Instruments and PHAK ch8 are the two cited chapters describing the instruments themselves,Flight instruments as they relate to:
AI.XI.B.K1,iph,explanation,auto,from the Task B References line,Flight instruments as they relate to:
AI.XI.B.K1,phak:ch08,explanation,verified,Parent element; IFH ch5 Flight Instruments and PHAK ch8 are the two cited chapters describing the instruments themselves,Flight instruments as they relate to:
AI.XI.B.K1,risk-management,explanation,auto,from the Task B References line,Flight instruments as they relate to:
AI.XI.B.K1a,afh,explanation,auto,from the Task B References line,a. Instrument limitations and potential errors
AI.XI.B.K1a,aviation-instructor,explanation,auto,from the Task B References line,a. Instrument limitations and potential errors
AI.XI.B.K1a,ifh:ch05,explanation,verified,IFH ch5 covers instrument errors and failure modes; PHAK ch8 covers the same limitations for the pitot-static and gyroscopic systems,a. Instrument limitations and potential errors
AI.XI.B.K1a,iph,explanation,auto,from the Task B References line,a. Instrument limitations and potential errors
AI.XI.B.K1a,phak:ch08,explanation,verified,IFH ch5 covers instrument errors and failure modes; PHAK ch8 covers the same limitations for the pitot-static and gyroscopic systems,a. Instrument limitations and potential errors
AI.XI.B.K1a,risk-management,explanation,auto,from the Task B References line,a. Instrument limitations and potential errors
AI.XI.B.K1b,afh,explanation,auto,from the Task B References line,b. Indication of the aircraft attitude
AI.XI.B.K1b,aviation-instructor,explanation,auto,from the Task B References line,b. Indication of the aircraft attitude
AI.XI.B.K1b,ifh:ch06,explanation,verified,IFH ch6 Airplane Attitude Instrument Flying covers reading attitude from the control and performance instruments,b. Indication of the aircraft attitude
AI.XI.B.K1b,iph,explanation,auto,from the Task B References line,b. Indication of the aircraft attitude
AI.XI.B.K1b,phak,explanation,auto,from the Task B References line,b. Indication of the aircraft attitude
AI.XI.B.K1b,risk-management,explanation,auto,from the Task B References line,b. Indication of the aircraft attitude
AI.XI.B.K1c,afh,explanation,auto,from the Task B References line,c. Function and operation
AI.XI.B.K1c,aviation-instructor,explanation,auto,from the Task B References line,c. Function and operation
AI.XI.B.K1c,ifh:ch05,explanation,verified,IFH ch5 and PHAK ch8 cover the function and operating principle of each flight instrument,c. Function and operation
AI.XI.B.K1c,iph,explanation,auto,from the Task B References line,c. Function and operation
AI.XI.B.K1c,phak:ch08,explanation,verified,IFH ch5 and PHAK ch8 cover the function and operating principle of each flight instrument,c. Function and operation
AI.XI.B.K1c,risk-management,explanation,auto,from the Task B References line,c. Function and operation
AI.XI.B.K1d,afh,explanation,auto,from the Task B References line,d. Proper instrument cross-check techniques
AI.XI.B.K1d,aviation-instructor,explanation,auto,from the Task B References line,d. Proper instrument cross-check techniques
AI.XI.B.K1d,ifh:ch06,explanation,verified,IFH ch6 gives the instrument cross-check methods and the control and performance concept,d. Proper instrument cross-check techniques
AI.XI.B.K1d,iph,explanation,auto,from the Task B References line,d. Proper instrument cross-check techniques
AI.XI.B.K1d,phak,explanation,auto,from the Task B References line,d. Proper instrument cross-check techniques
AI.XI.B.K1d,risk-management,explanation,auto,from the Task B References line,d. Proper instrument cross-check techniques
AI.XI.B.K2,afh,explanation,auto,from the Task B References line,Common errors related to this Task.
AI.XI.B.K2,aviation-instructor:ch09,explanation,verified,AIH ch9 Techniques of Flight Instruction covers identifying and teaching the common errors of a maneuver,Common errors related to this Task.
AI.XI.B.K2,ifh,explanation,auto,from the Task B References line,Common errors related to this Task.
AI.XI.B.K2,iph,explanation,auto,from the Task B References line,Common errors related to this Task.
AI.XI.B.K2,phak,explanation,auto,from the Task B References line,Common errors related to this Task.
AI.XI.B.K2,risk-management,explanation,auto,from the Task B References line,Common errors related to this Task.
AI.XI.B.R1,afh,explanation,auto,from the Task B References line,"Instrument flying hazards, including failure to maintain visual flight rules (VFR), spatial disorientation, loss of control, fatigue, stress, and emergency off airport landings."
AI.XI.B.R1,aviation-instructor,explanation,auto,from the Task B References line,"Instrument flying hazards, including failure to maintain visual flight rules (VFR), spatial disorientation, loss of control, fatigue, stress, and emergency off airport landings."
AI.XI.B.R1,ifh:ch03,explanation,verified,"IFH ch3 Human Factors covers spatial disorientation, fatigue and stress in instrument flight; PHAK ch17 covers the same physiology","Instrument flying hazards, including failure to maintain visual flight rules (VFR), spatial disorientation, loss of control, fatigue, stress, and emergency off airport landings."
AI.XI.B.R1,iph,explanation,auto,from the Task B References line,"Instrument flying hazards, including failure to maintain visual flight rules (VFR), spatial disorientation, loss of control, fatigue, stress, and emergency off airport landings."
AI.XI.B.R1,phak:ch17,explanation,verified,"IFH ch3 Human Factors covers spatial disorientation, fatigue and stress in instrument flight; PHAK ch17 covers the same physiology","Instrument flying hazards, including failure to maintain visual flight rules (VFR), spatial disorientation, loss of control, fatigue, stress, and emergency off airport landings."
AI.XI.B.R1,risk-management,explanation,auto,from the Task B References line,"Instrument flying hazards, including failure to maintain visual flight rules (VFR), spatial disorientation, loss of control, fatigue, stress, and emergency off airport landings."
AI.XI.B.R2,afh,explanation,auto,from the Task B References line,When to seek assistance or declare an emergency in a deteriorating situation.
AI.XI.B.R2,aviation-instructor,explanation,auto,from the Task B References line,When to seek assistance or declare an emergency in a deteriorating situation.
AI.XI.B.R2,ifh:ch11,explanation,verified,IFH ch11 Emergency Operations covers recognising a deteriorating situation and requesting assistance or declaring an emergency,When to seek assistance or declare an emergency in a deteriorating situation.
AI.XI.B.R2,iph,explanation,auto,from the Task B References line,When to seek assistance or declare an emergency in a deteriorating situation.
AI.XI.B.R2,phak,explanation,auto,from the Task B References line,When to seek assistance or declare an emergency in a deteriorating situation.
AI.XI.B.R2,risk-management,explanation,auto,from the Task B References line,When to seek assistance or declare an emergency in a deteriorating situation.
AI.XI.B.R3,afh,explanation,auto,from the Task B References line,Collision hazards.
AI.XI.B.R3,aviation-instructor,explanation,auto,from the Task B References line,Collision hazards.
AI.XI.B.R3,ifh,explanation,auto,from the Task B References line,Collision hazards.
AI.XI.B.R3,iph,explanation,auto,from the Task B References line,Collision hazards.
AI.XI.B.R3,phak,explanation,auto,from the Task B References line,Collision hazards.
AI.XI.B.R3,risk-management,explanation,auto,from the Task B References line,Collision hazards.
AI.XI.B.R4,afh,explanation,auto,from the Task B References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.XI.B.R4,aviation-instructor,explanation,auto,from the Task B References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.XI.B.R4,ifh,explanation,auto,from the Task B References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.XI.B.R4,iph,explanation,auto,from the Task B References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.XI.B.R4,phak,explanation,auto,from the Task B References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.XI.B.R4,risk-management:ch06,explanation,verified,"RMH ch6 Threat and Error Management covers distraction, task prioritization and loss of situational awareness","Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.XI.B.R5,afh,explanation,auto,from the Task B References line,Fixation and omission.
AI.XI.B.R5,aviation-instructor,explanation,auto,from the Task B References line,Fixation and omission.
AI.XI.B.R5,ifh:ch06,explanation,verified,"IFH ch6 names fixation, omission and emphasis as the three common cross-check errors",Fixation and omission.
AI.XI.B.R5,iph,explanation,auto,from the Task B References line,Fixation and omission.
AI.XI.B.R5,phak,explanation,auto,from the Task B References line,Fixation and omission.
AI.XI.B.R5,risk-management,explanation,auto,from the Task B References line,Fixation and omission.
